product_id,views,purchases,conversion_rate(%),revenue
3701016,23675,236,1.0,28875.16
1801912,1550,17,1.1,28844.06
26400192,4540,78,1.72,28751.58
2240118,2325,43,1.85,28653.98
1801922,3936,21,0.53,28643.59
100005682,9083,159,1.75,28588.35
3300349,22121,404,1.83,28580.69
1307059,2213,18,0.81,28549.96
26500139,13488,170,1.26,28486.9
1005233,16605,194,1.17,28479.04
5000691,13984,306,2.19,28409.52
1801941,1236,14,1.13,28362.85
1305975,820,11,1.34,28314.44
1802039,1388,11,0.79,28308.42
2601413,15042,186,1.24,28222.62
1005022,9479,72,0.76,28183.92
5100898,3621,44,1.22,28116.57
3701056,15523,407,2.62,28066.47
1305948,3990,49,1.23,28016.16
1306451,3829,22,0.57,27993.6
1201383,881,19,2.16,27885.11
1004426,10497,141,1.34,27830.3
1004434,9678,85,0.88,27774.12
4100131,6512,73,1.12,27737.77
3701022,4713,57,1.21,27716.72
4100289,5932,92,1.55,27715.0
26300102,9399,149,1.59,27652.91
1004991,7928,134,1.69,27518.51
13400876,251,11,4.38,27465.35
12702958,18934,644,3.4,27407.28
12709709,18633,754,4.05,27322.4
3601279,6055,23,0.38,27233.15
26300187,4937,42,0.85,27157.62
15100371,10442,84,0.8,27083.22
15100148,9287,68,0.73,27000.34
1004730,9192,76,0.83,26953.05
1003709,11020,37,0.34,26921.78
1307336,14242,76,0.53,26900.42
26800031,6068,87,1.43,26849.07
12703410,15389,562,3.65,26836.24
4000169,15284,265,1.73,26828.65
4100335,4158,52,1.25,26820.56
26300090,6139,91,1.48,26796.77
26400251,7816,157,2.01,26793.62
9300035,9441,175,1.85,26743.82
1307340,6157,74,1.2,26665.16
1307588,4491,35,0.78,26616.03
1306651,6357,60,0.94,26562.1
2201030,2382,24,1.01,26558.16
26400301,8612,139,1.61,26512.86
3601461,5245,64,1.22,26442.95
1004251,2909,26,0.89,26441.29
1004322,18672,78,0.42,26404.17
1801620,5229,38,0.73,26378.41
3200324,8465,130,1.54,26313.28
1480771,5733,37,0.65,26285.54
2702053,6475,51,0.79,26284.08
1306467,3836,17,0.44,26254.86
9000196,7827,117,1.49,26250.71
4600129,4070,43,1.06,26217.34
1004529,12914,66,0.51,26214.85
15600016,11381,59,0.52,26193.51
26400184,7102,133,1.87,26190.36
1801969,1686,34,2.02,26170.8
2800630,6649,125,1.88,26155.8
26400785,5939,62,1.04,25870.12
1005261,7973,59,0.74,25868.02
3700006,5956,63,1.06,25795.93
1004964,9593,29,0.3,25765.74
1004909,4628,26,0.56,25759.37
1802035,771,10,1.3,25737.9
1480707,13086,49,0.37,25728.92
2701557,3303,19,0.58,25581.58
29900054,2197,10,0.46,25575.9
1003307,3064,33,1.08,25550.15
2700588,7598,90,1.18,25529.57
21401211,16946,325,1.92,25474.18
17200829,9911,43,0.43,25446.54
9300000,6819,83,1.22,25431.91
1307345,3867,25,0.65,25430.43
2601779,15528,145,0.93,25324.72
4804137,13865,236,1.7,25279.46
3900815,6389,186,2.91,25198.25
8500273,3113,52,1.67,25042.47
1004777,21787,166,0.76,25005.69
5301763,6761,49,0.72,24942.49
2700978,3933,45,1.14,24940.22
1306544,3548,23,0.65,24913.61
3700338,15294,373,2.44,24859.9
26200609,11970,169,1.41,24839.62
26300093,5135,54,1.05,24797.34
1306920,3351,32,0.95,24735.37
2701116,3167,24,0.76,24710.35
4201530,444,16,3.6,24669.92
26800074,3227,35,1.08,24649.45
2800433,7284,87,1.19,24631.44
1307546,5840,98,1.68,24616.41
4700419,12059,169,1.4,24606.68
3701323,6359,146,2.3,24551.23
1307534,2837,18,0.63,24525.71
26300797,3906,53,1.36,24507.38
12709556,21715,610,2.81,24497.6
1600002,5304,94,1.77,24463.43
1802025,2834,22,0.78,24446.54
15100252,9197,19,0.21,24369.69
2800350,6499,110,1.69,24335.5
2240025,1658,21,1.27,24319.47
1004531,3114,47,1.51,24311.61
3601449,5746,63,1.1,24308.4
6700582,6420,139,2.17,24308.06
1307343,6364,35,0.55,24298.21
2701882,6986,102,1.46,24293.26
17200558,3621,43,1.19,24288.24
5100574,3513,52,1.48,24281.31
26200594,9240,107,1.16,24265.46
4804409,20468,373,1.82,24173.8
100011305,2122,13,0.61,24171.81
2800037,10757,120,1.12,24147.23
1307348,5439,35,0.64,24130.9
1307354,4557,26,0.57,24099.8
1801966,2236,52,2.33,24088.31
4100236,2228,41,1.84,24069.65
2701737,8005,100,1.25,24021.69
1004446,12297,266,2.16,24012.89
12706655,19842,524,2.64,24007.14
9300078,9321,99,1.06,24002.21
2800395,6651,85,1.28,23999.61
1801761,5838,14,0.24,23996.98
16600209,14820,210,1.42,23981.7
14300088,8759,147,1.68,23981.22
1480731,4375,24,0.55,23951.02
2702340,3846,37,0.96,23945.73
2701888,4976,56,1.13,23891.73
3601347,6170,168,2.72,23839.62
5701086,16416,182,1.11,23729.42
1306558,2387,15,0.63,23681.1
2300294,6560,54,0.82,23656.92
26300100,8232,152,1.85,23631.44
8500187,3841,84,2.19,23556.72
2701887,5297,68,1.28,23505.88
1304411,3033,14,0.46,23497.68
2702349,5089,40,0.79,23493.39
1005065,10342,109,1.05,23462.15
2800615,11723,106,0.9,23454.68
26400328,7397,137,1.85,23451.66
1004994,5531,43,0.78,23438.82
1801853,4254,32,0.75,23405.02
1005191,7521,121,1.61,23393.19
8500143,1729,30,1.74,23368.9
3300010,12083,227,1.88,23360.73
1004016,4615,36,0.78,23324.02
1801543,6282,48,0.76,23303.46
2500566,22916,490,2.14,23284.02
5100505,4155,73,1.76,23262.75
2701731,3636,23,0.63,23256.81
2200937,2872,21,0.73,23253.52
12709558,24836,740,2.98,23206.11
1003315,2318,24,1.04,23183.06
26200591,8312,114,1.37,23181.9
1307570,3398,18,0.53,23166.18
100001259,1471,9,0.61,23165.21
1201387,2525,22,0.87,23135.05
1004775,10086,124,1.23,23122.0
1801723,7500,157,2.09,23061.09
16400025,13539,197,1.46,22982.99
15100122,9020,13,0.14,22919.32
4100291,3231,54,1.67,22904.87
11500273,9647,247,2.56,22866.66
1305005,3410,21,0.62,22865.21
5300157,15395,602,3.91,22835.05
1005201,5404,40,0.74,22800.97
15100239,4306,35,0.81,22774.99
9300037,6597,110,1.67,22699.96
2602012,6914,44,0.64,22675.17
1004342,11918,187,1.57,22662.87
7004492,17933,226,1.26,22657.97
1307592,4791,44,0.92,22650.76
5100351,2551,73,2.86,22645.0
17200532,8337,46,0.55,22615.9
26500314,8719,88,1.01,22606.32
1004231,1255,17,1.35,22583.14
15100108,4819,37,0.77,22571.85
9300012,7319,145,1.98,22509.44
1307349,4817,38,0.79,22496.38
22700067,16843,251,1.49,22434.99
12709953,13940,469,3.36,22426.66
100010505,3090,15,0.49,22394.4
1801900,8661,46,0.53,22363.04
1480757,3682,25,0.68,22295.88
1004248,2407,22,0.91,22255.84
2200927,2587,41,1.58,22239.37
1005229,11564,79,0.68,22236.48
3700567,9383,96,1.02,22185.96
4100340,3579,47,1.31,22113.22
26400195,8325,114,1.37,22096.62
12711053,27045,666,2.46,21960.84
26400677,7312,55,0.75,21958.2
26400631,4112,57,1.39,21934.74
8500137,1838,43,2.34,21917.74
1306948,6563,32,0.49,21904.42
3700907,15472,186,1.2,21889.15
1801898,1130,17,1.5,21841.01
2800467,4331,47,1.09,21775.57
1480732,3307,33,1.0,21745.02
4400498,1347,19,1.41,21724.03
26300087,6746,89,1.32,21717.78
3600890,6534,99,1.52,21711.53
26300075,7867,110,1.4,21661.2
12100045,6563,58,0.88,21656.66
3600997,5557,77,1.39,21647.68
1005152,8655,52,0.6,21645.94
1005050,4345,35,0.81,21638.94
1307429,8509,41,0.48,21594.28
17200551,11467,69,0.6,21565.74
17200729,6288,25,0.4,21521.25
2201094,4998,55,1.1,21484.95
1005273,7774,154,1.98,21475.52
26400789,4907,46,0.94,21467.28
30000048,19578,181,0.92,21463.15
1802113,3674,113,3.08,21434.18
1004937,10049,141,1.4,21422.76
2702332,5134,42,0.82,21394.43
15100403,4848,43,0.89,21391.64
1306178,2218,14,0.63,21364.47
2240125,3868,57,1.47,21302.9
1800944,8624,42,0.49,21274.27
3600835,3550,31,0.87,21239.9
2800618,6662,85,1.28,21235.67
3701392,5579,53,0.95,21142.36
1004939,10487,176,1.68,21136.8
3601535,4568,55,1.2,21129.1
26400361,2992,35,1.17,21126.7
1005278,8167,104,1.27,21106.54
2500289,8006,63,0.79,21077.59
1303355,7121,49,0.69,21015.22
26300200,2502,31,1.24,21010.25
1004793,8485,47,0.55,20997.39
8500288,1611,22,1.37,20953.9
1801910,5274,29,0.55,20914.52
1306133,5724,18,0.31,20897.22
1802003,4165,45,1.08,20896.19
1004362,2162,17,0.79,20816.78
2800611,4576,54,1.18,20768.03
1005163,7918,74,0.93,20722.58
12600008,10075,125,1.24,20707.37
15100003,11286,24,0.21,20689.41
1306949,6191,39,0.63,20688.92
3701162,9378,201,2.14,20685.74
4100166,2959,48,1.62,20665.21
26500141,7699,111,1.44,20658.21
17300555,11441,208,1.82,20596.48
3700278,21626,297,1.37,20574.99
17300353,4536,55,1.21,20522.36
9300087,7509,74,0.99,20515.64
12703300,13210,315,2.38,20500.29
12703337,13580,319,2.35,20488.15
4600551,6426,69,1.07,20472.04
15100100,7937,43,0.54,20463.0
2700406,8192,77,0.94,20459.06
14701293,7427,50,0.67,20448.22
4600498,4314,53,1.23,20445.95
1305007,3969,14,0.35,20434.48
1003973,4635,34,0.73,20423.89
1005176,1454,23,1.58,20405.84
1802004,5266,80,1.52,20381.77
26404007,1021,13,1.27,20376.07
1307071,7332,32,0.44,20370.1
1306980,2107,42,1.99,20345.57
100011723,954,10,1.05,20335.1
1307543,5280,72,1.36,20324.28
2701727,5983,69,1.15,20307.22
2800587,5020,64,1.27,20306.52
1307351,6788,48,0.71,20305.15
1004211,10631,223,2.1,20291.14
1480747,4848,26,0.54,20277.92
22700128,21220,303,1.43,20271.35
26400604,5024,73,1.45,20218.81
100011682,7629,8,0.1,20180.72
15100031,2642,11,0.42,20144.62
3600836,2775,32,1.15,20109.59
14701260,9381,115,1.23,20099.7
18600003,11282,49,0.43,20064.95
2602166,1249,40,3.2,20061.69
22700193,17224,241,1.4,20043.44
1005231,10412,48,0.46,20020.26
1307238,5563,65,1.17,20018.79
3601125,4007,63,1.57,19998.72
17200727,6384,30,0.47,19998.6
1307327,5233,53,1.01,19979.88
2300329,3429,35,1.02,19972.78
1002100,7911,53,0.67,19951.84
8800773,20014,258,1.29,19916.87
3700689,6640,96,1.45,19795.29
1700954,8604,90,1.05,19750.06
2501301,13941,99,0.71,19725.95
14300305,369,9,2.44,19724.04
2701387,5360,86,1.6,19720.95
1306310,2200,14,0.64,19708.27
2701459,3277,33,1.01,19665.03
4803879,23732,286,1.21,19659.44
7100133,12104,142,1.17,19656.56
3701164,12890,191,1.48,19651.33
1801771,12553,117,0.93,19635.0
2702280,2726,27,0.99,19594.58
2701995,4597,29,0.63,19581.72
5100722,12145,120,0.99,19575.73
3100575,6876,116,1.69,19566.25
1004038,13202,123,0.93,19539.21
6000157,19392,211,1.09,19518.64
15100229,6361,22,0.35,19514.44
1201399,977,14,1.43,19482.1
1005103,12663,200,1.58,19480.35
1005234,10914,46,0.42,19480.08
26403727,4671,95,2.03,19465.5
100011061,7965,168,2.11,19459.44
1801911,3063,20,0.65,19405.33
1500447,9150,142,1.55,19359.55
26400382,5063,69,1.36,19359.33
1802006,3765,36,0.96,19317.18
2900200,11673,209,1.79,19265.78
12600004,5154,50,0.97,19257.69
1306411,5884,38,0.65,19170.62
1004428,10190,24,0.24,19170.02
1002549,1661,34,2.05,19148.12
1801968,2339,38,1.62,19133.14
3601515,4549,31,0.68,19111.15
2701647,3980,66,1.66,19084.2
100010631,2124,13,0.61,19073.86
5000356,8981,114,1.27,19064.02
1005096,4218,140,3.32,19062.57
5000575,10461,177,1.69,18993.06
1307301,3298,39,1.18,18980.13
15100262,1306,29,2.22,18974.74
1004232,1330,14,1.05,18946.07
12300066,10776,156,1.45,18937.55
2200902,1397,14,1.0,18915.82
26800020,3166,22,0.69,18914.28
1004727,11070,105,0.95,18870.41
5300032,12771,241,1.89,18848.05
3601241,8366,48,0.57,18845.32
3100439,9330,148,1.59,18825.97
1307046,1592,17,1.07,18815.02
1004920,3965,20,0.5,18813.93
3601525,3525,34,0.96,18801.38
26500142,6523,80,1.23,18780.8
2602038,6043,46,0.76,18701.01
26204077,2161,30,1.39,18633.6
1004754,5860,80,1.37,18531.2
1307529,3135,20,0.64,18497.06
1307183,4275,41,0.96,18468.04
1801537,5017,52,1.04,18458.08
1307186,3501,20,0.57,18450.57
1305999,651,8,1.23,18442.18
2701705,6528,40,0.61,18411.94
2800677,5647,81,1.43,18383.83
15100072,7786,27,0.35,18376.71
3701397,3889,22,0.57,18347.34
14700405,14720,83,0.56,18309.63
1004496,13717,265,1.93,18307.76
14700096,11163,79,0.71,18296.11
1201379,1606,15,0.93,18274.2
2601861,7351,102,1.39,18263.58
2800650,3118,53,1.7,18234.32
3801217,1211,11,0.91,18203.5
3200173,15025,321,2.14,18194.05
22700524,10877,76,0.7,18182.61
12706259,16166,336,2.08,18171.55
1307525,3997,21,0.53,18162.69
4100261,2964,29,0.98,18139.7
3601406,6339,92,1.45,18137.63
16400198,14086,176,1.25,18120.96
1005018,10879,202,1.86,18117.25
5100860,5575,44,0.79,18112.58
16600172,7834,81,1.03,18099.79
1001618,1499,36,2.4,18059.76
1307362,5247,25,0.48,18043.71
26400511,4606,65,1.41,18036.2
15100210,1653,22,1.33,18031.34
1004495,19125,261,1.36,18017.56
3700755,12653,189,1.49,18012.07
2701703,6513,32,0.49,18004.56
1003525,8490,43,0.51,17985.48
1500021,10677,154,1.44,17973.45
4400000,3564,23,0.65,17969.14
2240053,666,7,1.05,17960.07
2800585,4556,42,0.92,17904.77
1307355,8800,25,0.28,17889.05
21400996,13988,223,1.59,17837.65
1005270,2508,19,0.76,17833.45
2601441,6474,55,0.85,17829.39
12709942,11252,247,2.2,17818.9
1306984,6791,26,0.38,17801.56
26402784,9716,182,1.87,17785.85
1305976,1253,8,0.64,17757.47
2701638,6935,71,1.02,17743.13
3100074,11629,236,2.03,17741.42
26402365,7893,171,2.17,17737.83
4300077,24955,448,1.8,17726.42
3600025,4863,82,1.69,17722.6
1004869,5546,40,0.72,17714.1
1201407,5812,69,1.19,17700.8
26400278,3979,61,1.53,17680.24
1307057,1206,11,0.91,17649.13
1307307,3420,18,0.53,17648.28
2701782,3830,32,0.84,17644.45
4804102,10941,173,1.58,17635.87
2701707,3434,24,0.7,17605.49
5100776,2928,25,0.85,17602.9
3601553,4346,36,0.83,17571.79
15100218,4374,8,0.18,17568.17
1307470,1869,12,0.64,17546.24
100003710,4746,24,0.51,17507.76
4400325,3306,27,0.82,17501.75
26200211,5545,63,1.14,17497.62
2701540,2049,13,0.63,17289.92
1005208,1358,44,3.24,17287.48
1004260,1820,17,0.93,17268.69
2800649,5198,63,1.21,17266.21
15100396,5562,26,0.47,17236.3
5800792,7536,112,1.49,17228.01
17800248,11950,134,1.12,17227.1
26500144,6022,68,1.13,17223.72
3601219,2962,34,1.15,17204.0
19400021,5982,34,0.57,17173.48
26800053,4362,29,0.66,17163.64
100010477,6705,43,0.64,17144.96
26400648,3903,47,1.2,17143.25
2602167,3419,36,1.05,17140.6
1801589,4417,37,0.84,17069.32
1201381,1842,15,0.81,17057.03
1003281,6264,32,0.51,17046.88
1201388,3950,19,0.48,17034.45
1801514,7856,124,1.58,17009.71
2702469,2190,10,0.46,16988.6
4100374,1586,24,1.51,16983.66
9300112,1987,33,1.66,16983.39
1005190,4100,87,2.12,16955.78
2702282,2508,9,0.36,16953.92
42300027,7674,80,1.04,16916.8
15200192,9464,186,1.97,16873.74
1801861,3781,59,1.56,16851.2
2601938,8307,121,1.46,16849.65
12701400,10384,185,1.78,16838.94
3701378,5421,58,1.07,16808.08
12709562,13433,438,3.26,16794.85
1801697,1584,18,1.14,16775.66
3100034,16393,312,1.9,16764.87
2200995,344,7,2.03,16757.02
5100365,1271,50,3.93,16739.87
1801544,4042,26,0.64,16719.62
2601778,6428,48,0.75,16712.42
3601242,2153,18,0.84,16679.52
5801655,5738,144,2.51,16677.22
7006453,9540,105,1.1,16628.21
7002254,9704,144,1.48,16596.15
1201471,6076,35,0.58,16508.7
3700791,8100,109,1.35,16504.22
17900043,4072,31,0.76,16489.7
13300108,9389,146,1.56,16484.83
3601508,5500,77,1.4,16481.74
3100640,21347,310,1.45,16475.99
3600999,3999,20,0.5,16473.6
1801953,1859,20,1.08,16430.65
26900009,3813,43,1.13,16428.27
2200843,2254,22,0.98,16416.84
1801272,5102,55,1.08,16409.26
1802101,4905,95,1.94,16361.9
3700870,3768,43,1.14,16352.69
1802010,3462,44,1.27,16327.11
15100103,8923,47,0.53,16320.28
26300746,3302,44,1.33,16309.48
1201231,9236,159,1.72,16274.68
1307065,4604,36,0.78,16252.45
1306986,1676,18,1.07,16204.52
3801112,2723,37,1.36,16181.39
1306608,3519,24,0.68,16164.48
4100259,2723,36,1.32,16134.58
1307055,1964,10,0.51,16063.97
2240081,745,12,1.61,16059.12
1801916,1676,18,1.07,16010.28
26400516,2988,41,1.37,15999.43
1201569,1167,26,2.23,15984.74
9600012,2155,18,0.84,15954.64
1306686,6005,62,1.03,15918.95
5100863,6213,45,0.72,15906.76
1004776,8466,84,0.99,15890.54
14700575,8318,38,0.46,15872.7
2800678,3787,59,1.56,15872.67
26400313,4986,45,0.9,15869.25
13201315,10640,98,0.92,15867.18
1307237,11306,54,0.48,15864.18
1201296,2124,28,1.32,15841.81
1306839,7667,29,0.38,15824.72
2900513,5720,104,1.82,15822.12
2601933,9057,62,0.68,15808.48
1005285,7020,18,0.26,15800.22
17900034,4960,63,1.27,15797.3
3700683,9604,108,1.12,15782.99
2200486,926,11,1.19,15778.89
7101297,7327,88,1.2,15776.86
15600034,3928,22,0.56,15748.7
3800979,12799,239,1.87,15722.77
3600591,7903,169,2.14,15711.7
1480238,6273,23,0.37,15704.13
1801699,5621,88,1.57,15699.64
1307359,1368,8,0.58,15690.24
3801063,5444,156,2.87,15687.98
1500259,7502,103,1.37,15683.01
1307595,4589,21,0.46,15675.45
1401577,2888,11,0.38,15671.23
3701244,24534,468,1.91,15634.32
13300090,8110,73,0.9,15633.68
100011012,1578,38,2.41,15632.98
1201256,6842,87,1.27,15618.15
1801899,2539,20,0.79,15612.1
5100875,4764,52,1.09,15600.28
6000089,6884,74,1.07,15577.8
12713435,21579,445,2.06,15552.78
6000272,11432,100,0.87,15543.68
50600004,2835,41,1.45,15538.31
4100156,5684,43,0.76,15494.62
1480497,1403,8,0.57,15493.8
26400523,3716,32,0.86,15493.76
4100341,1017,35,3.44,15464.95
1307596,1367,10,0.73,15444.2
2100099,4752,45,0.95,15439.29
1307449,1575,6,0.38,15421.08
1801913,1425,10,0.7,15418.94
8500102,1701,25,1.47,15418.74
2701685,4517,49,1.08,15416.74
15100297,12801,56,0.44,15409.52
15100376,8480,24,0.28,15392.02
1600558,3502,80,2.28,15357.59
12701624,11356,355,3.13,15349.7
26500313,6050,57,0.94,15347.25
26400629,4241,50,1.18,15290.0
3200009,4884,99,2.03,15287.58
15100000,1049,18,1.72,15285.42
3801416,7719,157,2.03,15257.09
1480717,6728,29,0.43,15247.46
26405337,2860,6,0.21,15238.98
2800616,4558,53,1.16,15202.73
6300680,17012,488,2.87,15181.22
26400316,6917,101,1.46,15157.07
1004544,3947,27,0.68,15155.28
100011680,2021,9,0.45,15058.26
1004966,6493,65,1.0,15056.6
1004666,4438,13,0.29,15045.87
1306746,3801,17,0.45,15030.03
1004671,1135,11,0.97,15029.41
17300749,10271,191,1.86,14993.78
2201033,2666,22,0.83,14981.39
2800382,3639,54,1.48,14977.07
26900021,11698,144,1.23,14976.77
3601536,2821,32,1.13,14969.85
5700518,15519,114,0.73,14963.34
26800076,3712,31,0.84,14961.84
1003768,10051,34,0.34,14947.0
1306521,3767,8,0.21,14927.9
1307535,3219,35,1.09,14924.61
1004505,22314,28,0.13,14909.61
9400017,3877,48,1.24,14896.41
3601071,2747,35,1.27,14864.5
15100110,7229,17,0.24,14848.07
5100375,20575,211,1.03,14845.15
26800087,3784,35,0.92,14838.25
26400219,3528,59,1.67,14837.91
1307116,3028,32,1.06,14818.24
1307369,5048,48,0.95,14817.24
100002263,4112,34,0.83,14804.28
14300068,3661,62,1.69,14766.16
18200055,2263,26,1.15,14759.25
12300396,14741,287,1.95,14746.32
1307315,4328,30,0.69,14741.57
1305706,1633,10,0.61,14722.93
22700299,10292,93,0.9,14721.75
1304868,1447,10,0.69,14720.86
30300034,4298,22,0.51,14718.0
8500133,882,26,2.95,14713.39
1307573,2949,28,0.95,14711.08
1802021,3082,31,1.01,14679.9
14100411,6762,98,1.45,14678.79
4600466,4629,31,0.67,14671.5
1802045,1927,8,0.42,14657.27
5100878,4761,36,0.76,14650.71
1004321,11887,44,0.37,14632.74
15100227,5344,20,0.37,14625.9
1004578,7613,63,0.83,14619.06
1307013,1618,7,0.43,14587.76
1307193,3448,17,0.49,14579.04
12600007,4171,50,1.2,14560.68
3601248,6272,82,1.31,14474.51
4300285,8708,137,1.57,14466.78
2900561,10486,297,2.83,14446.63
1307531,3001,17,0.57,14439.39
1005228,6461,52,0.8,14436.24
15100418,5202,23,0.44,14386.5
17200531,5624,30,0.53,14363.4
5100503,29432,574,1.95,14314.44
2701880,4873,53,1.09,14309.36
1802014,2341,17,0.73,14306.61
1307526,3798,14,0.37,14298.73
2700613,3966,40,1.01,14289.7
1004161,10971,162,1.48,14253.53
100011721,996,7,0.7,14234.57
1307334,1386,11,0.79,14194.11
2300287,794,13,1.64,14187.94
1201448,3130,23,0.73,14179.74
26204078,1753,25,1.43,14176.75
21406811,1757,11,0.63,14157.33
5701002,18677,244,1.31,14116.63
1004026,10540,98,0.93,14107.56
1801847,4028,37,0.92,14104.36
1307446,3803,12,0.32,14103.32
1480714,2560,15,0.59,14092.65
15100163,5901,21,0.36,14053.83
9400066,5770,82,1.42,14020.93
100011676,2202,8,0.36,14002.96
1201405,1277,13,1.02,13999.42
12707696,1022,35,3.42,13997.17
1003309,1374,17,1.24,13994.58
26300735,6874,91,1.32,13983.97
1801512,2214,16,0.72,13951.05
6000254,9267,68,0.73,13949.53
1307370,7903,53,0.67,13945.49
1005001,7087,147,2.07,13939.68
3800751,12367,479,3.87,13921.47
4400250,8775,82,0.93,13913.92
100011717,3429,9,0.26,13899.96
18900194,386,6,1.55,13898.4
5100346,2389,37,1.55,13881.13
17300768,15801,229,1.45,13871.42
26203734,8027,93,1.16,13860.72
1004797,9435,38,0.4,13852.05
9600125,1578,10,0.63,13847.07
3100841,7048,92,1.31,13835.8
2701419,5446,83,1.52,13798.99
1004756,12363,161,1.3,13742.64
1801858,3855,63,1.63,13719.5
26400620,4195,70,1.67,13694.1
15800064,1967,18,0.92,13683.84
26800077,5801,40,0.69,13683.6
21406646,1414,9,0.64,13668.3
12702916,11166,367,3.29,13667.0
17302860,3008,33,1.1,13653.42
2501782,6743,110,1.63,13618.8
1003894,8884,38,0.43,13613.96
50600003,4578,94,2.05,13589.01
100009971,1116,11,0.99,13587.97
2602033,2024,21,1.04,13570.63
100012452,803,22,2.74,13539.02
15700000,7895,31,0.39,13538.9
12718063,15982,401,2.51,13538.85
5100067,4281,40,0.93,13525.28
1480600,2155,23,1.07,13524.88
5700384,7959,98,1.23,13501.85
26400289,6533,85,1.3,13477.6
1004945,3380,14,0.41,13458.67
12100513,5039,40,0.79,13398.44
26404009,1189,8,0.67,13389.84
1306315,1125,9,0.8,13357.77
12706857,9934,347,3.49,13355.73
2701735,1025,10,0.98,13349.05
100020502,1975,7,0.35,13333.67
26300510,2167,10,0.46,13328.8
19100177,2426,20,0.82,13316.8
3700756,7415,120,1.62,13279.2
2701732,1565,10,0.64,13265.27
1801990,2925,20,0.68,13250.73
1201247,8908,259,2.91,13250.6
12706656,9294,260,2.8,13210.42
1802075,3010,27,0.9,13178.61
3600687,5858,40,0.68,13169.57
